# FOOKEY = FOOVALUE
wave flux err
291.0 0.19373367726802826 0.04885260388255119
292.0 -0.14040593802928925 -0.5820913314819336
293.0 -0.06552772969007492 2.0387611389160156
294.0 -0.07841692119836807 1.7194135189056396
295.0 -0.2926982641220093 2.272671937942505
296.0 0.05922878906130791 -0.16182410717010498
297.0 0.05221579968929291 3.2061243057250977
298.0 0.0010274469386786222 -1.0924334526062012
299.0 -0.04691265895962715 1.8515212535858154
300.0 -0.283069372177124 -1.291499376296997
301.0 -0.08412427455186844 0.05160234123468399
302.0 -0.06853809952735901 2.873227596282959
303.0 -0.16045063734054565 1.997637152671814
304.0 -0.03225231543183327 0.3445354998111725
305.0 0.08081500977277756 0.37739554047584534
306.0 0.3772420287132263 1.1207464933395386
307.0 0.03492042422294617 1.6169692277908325
308.0 0.05151495337486267 2.5018951892852783
309.0 -0.01488429680466652 0.4525192081928253
310.0 -0.3837493360042572 -0.9341420531272888
311.0 -0.005297863855957985 1.1883623600006104
312.0 0.012050964869558811 0.4510830044746399
313.0 0.49265336990356445 -0.5607604384422302
314.0 -0.038467247039079666 1.3572026491165161
315.0 0.06031442806124687 0.7442634701728821
316.0 -0.006937381811439991 1.3678146600723267
317.0 -0.23373062908649445 -0.07333303987979889
318.0 0.22856955230236053 1.5840526819229126
319.0 0.1503916084766388 -0.5805178284645081
320.0 0.15821141004562378 0.006722332444041967
321.0 -0.18187245726585388 0.7085029482841492
322.0 0.28056392073631287 3.090182065963745
323.0 -0.28036513924598694 1.9417904615402222
324.0 0.11737649142742157 2.292630910873413
325.0 0.43809619545936584 2.7004923820495605
326.0 -0.1981021612882614 5.323398590087891
327.0 -0.11325443536043167 1.049906849861145
328.0 0.019935395568609238 2.7044811248779297
329.0 -0.10068999975919724 2.2151622772216797
330.0 -0.31012752652168274 2.1952390670776367
331.0 0.013717754743993282 3.129087448120117
332.0 -0.21245557069778442 0.49682435393333435
333.0 0.0947236716747284 0.40157797932624817
334.0 -0.18387964367866516 1.3837186098098755
335.0 0.30999210476875305 0.7807602882385254
336.0 -0.15664543211460114 1.382201075553894
337.0 -0.06440706551074982 2.875298500061035
338.0 0.16270869970321655 0.4262239336967468
339.0 -0.2461676001548767 0.6343852281570435
340.0 0.045497260987758636 1.2091732025146484
341.0 0.26143383979797363 0.7260178923606873
342.0 -0.3214913308620453 -1.296807050704956
343.0 0.0369320847094059 0.3038468360900879
344.0 0.051981884986162186 1.824847936630249
345.0 0.1563699096441269 2.7250561714172363
346.0 -0.24738478660583496 -0.38554227352142334
347.0 -0.26408594846725464 -0.39113888144493103
348.0 0.10439369082450867 1.0362805128097534
349.0 0.05940232798457146 -1.4907140731811523
350.0 0.05010397732257843 0.46603575348854065
351.0 0.06929506361484528 -1.0832505226135254
352.0 -0.13599951565265656 2.642873525619507
353.0 0.04645618796348572 0.07680261135101318
354.0 0.05861995369195938 2.98340106010437
355.0 -0.14286480844020844 2.3362255096435547
356.0 0.37316039204597473 0.2244192361831665
357.0 0.0947720855474472 -0.2863515615463257
358.0 -0.23825518786907196 0.7677450776100159
359.0 0.13131624460220337 0.8744240403175354
360.0 -0.1949307918548584 1.4153763055801392
361.0 0.1574224829673767 0.06814805418252945
362.0 0.23172467947006226 1.8956738710403442
363.0 -0.16413088142871857 1.3183937072753906
364.0 0.19268082082271576 0.5915257930755615
365.0 0.08256179839372635 0.14555121958255768
366.0 0.16441765427589417 0.7781380414962769
367.0 0.3793642222881317 0.01971849799156189
368.0 -0.04907197132706642 1.0701264142990112
369.0 -0.1507415622472763 1.1025264263153076
370.0 -0.17789719998836517 1.3140487670898438
371.0 -0.16315636038780212 3.1194908618927
372.0 -0.01541463378816843 0.8410663604736328
373.0 0.06823612004518509 2.205517530441284
374.0 0.05534389615058899 1.2755048274993896
375.0 0.16544240713119507 0.7141068577766418
376.0 0.002606142545118928 0.8570088744163513
377.0 0.2907125949859619 0.9294083118438721
378.0 -0.05292557552456856 1.3357212543487549
379.0 0.5440396666526794 -0.15118491649627686
380.0 0.1251392960548401 -0.7584084868431091
381.0 -0.17142567038536072 1.7851568460464478
382.0 -0.21417264640331268 2.0777485370635986
383.0 0.09650034457445145 1.8947629928588867
384.0 -0.04468667879700661 1.1859663724899292
385.0 0.14280599355697632 1.9206695556640625
386.0 0.09465343505144119 1.8561148643493652
387.0 -0.014559860341250896 1.9451552629470825
388.0 -0.16935281455516815 -0.03144898638129234
389.0 -0.3029634952545166 -0.31634214520454407
390.0 -0.08929702639579773 0.5337169170379639
391.0 0.1712857335805893 0.9791390895843506
392.0 0.042824745178222656 0.7096946239471436
393.0 -0.24914175271987915 -1.2520283460617065
394.0 0.034642208367586136 3.0660312175750732
395.0 0.07706951349973679 0.6711448431015015
396.0 -0.17676542699337006 1.2072453498840332
397.0 0.030751090496778488 2.4934587478637695
398.0 0.011647827923297882 -1.8139667510986328
399.0 -0.22858795523643494 0.38596734404563904
400.0 0.07156358659267426 0.5354592800140381
401.0 0.11216303706169128 0.5964279174804688
402.0 0.21661639213562012 0.7918161153793335
403.0 0.21076656877994537 2.7365617752075195
404.0 -0.275527685880661 1.8081506490707397
405.0 -0.18755881488323212 2.1496422290802
406.0 0.10301325470209122 1.056544303894043
407.0 0.10276340693235397 -0.6792476773262024
408.0 0.10301577299833298 -1.4956364631652832
409.0 0.7705525755882263 -0.8352892398834229
410.0 0.11418436467647552 1.4317188262939453
411.0 0.22711941599845886 1.038123607635498
412.0 0.19080664217472076 0.7478036284446716
413.0 0.13028456270694733 0.5577077269554138
414.0 -0.06304752081632614 3.4140658378601074
415.0 0.15180018544197083 0.012515691109001637
416.0 -0.1545586884021759 2.1133832931518555
417.0 -0.04735734686255455 1.0022954940795898
418.0 -0.09706632047891617 0.9268726110458374
419.0 0.01638123206794262 2.4119651317596436
420.0 0.462938129901886 2.7550363540649414
421.0 -0.37344661355018616 0.7125406265258789
422.0 0.13725848495960236 1.959043264389038
423.0 -0.3225367069244385 1.4366695880889893
424.0 -0.09437988698482513 1.0089246034622192
425.0 0.21779662370681763 1.2451059818267822
426.0 0.01286251936107874 0.17438942193984985
427.0 -0.21554242074489594 0.6326807141304016
428.0 -0.14305418729782104 0.3032376766204834
429.0 0.13592611253261566 2.0816521644592285
430.0 -0.14606674015522003 0.885758638381958
431.0 0.04329831153154373 -0.557256817817688
432.0 0.009120979346334934 0.13187533617019653
433.0 -0.130313441157341 -2.8391175270080566
434.0 0.4287954568862915 0.4066088795661926
435.0 0.12679046392440796 1.0451741218566895
436.0 -0.4050218462944031 0.8366369605064392
437.0 0.037297554314136505 3.376185178756714
438.0 -0.13235057890415192 1.689887285232544
439.0 0.17049339413642883 1.6365422010421753
440.0 -0.1584974080324173 -0.9719228148460388
441.0 -0.022940529510378838 0.5624295473098755
442.0 0.1010042279958725 0.41600462794303894
443.0 0.17315782606601715 0.05670256167650223
444.0 -0.2400524765253067 0.0401432029902935
445.0 -0.06689342111349106 -1.1697475910186768
446.0 -0.09498222172260284 -0.5310238599777222
447.0 -0.13065898418426514 2.0489120483398438
448.0 0.35309773683547974 0.828502357006073
449.0 0.08100323379039764 0.3923170864582062
450.0 -0.2521698772907257 0.9935063719749451
451.0 0.18357931077480316 2.4008688926696777
452.0 0.4244381785392761 1.0050525665283203
453.0 0.20650000870227814 1.6484489440917969
454.0 -0.30386701226234436 -0.015925811603665352
455.0 -0.09683982282876968 0.25764405727386475
456.0 0.25338923931121826 1.4247722625732422
457.0 -0.14152686297893524 3.2711844444274902
458.0 0.08877093344926834 2.7157297134399414
459.0 0.1549338698387146 1.699393630027771
460.0 -0.1853790134191513 1.181720495223999
461.0 -0.011897975578904152 2.6812832355499268
462.0 -0.6482463479042053 1.9536139965057373
463.0 -0.20487040281295776 -1.752394437789917
464.0 -0.050506483763456345 -0.2647170126438141
465.0 -0.2495494782924652 1.4057683944702148
466.0 0.3264894485473633 -1.1443610191345215
467.0 -0.28602108359336853 -0.07710680365562439
468.0 -0.08800167590379715 0.16022206842899323
469.0 0.026155350729823112 0.6926009058952332
470.0 0.28826192021369934 0.6550837755203247
471.0 -0.28716516494750977 0.6530554890632629
472.0 0.23264004290103912 1.9903689622879028
473.0 0.0020539185497909784 0.6817313432693481
474.0 -0.1962944120168686 0.5384438633918762
475.0 0.09242803603410721 -0.6190065145492554
476.0 0.039819300174713135 2.229215383529663
477.0 -0.12003599852323532 0.1942029893398285
478.0 0.013967812992632389 -0.3044363856315613
479.0 -0.07705530524253845 1.2557086944580078
480.0 0.022710900753736496 0.0796704888343811
481.0 0.13243357837200165 0.3688566982746124
482.0 0.3172108232975006 1.3101521730422974
483.0 -0.24755561351776123 0.6082208752632141
484.0 0.4266141653060913 3.7739312648773193
485.0 -0.39041003584861755 0.9102057218551636
486.0 -0.030349478125572205 1.7414058446884155
487.0 0.11767099797725677 -1.3300328254699707
488.0 0.05620595067739487 -0.03277895972132683
489.0 -0.1245323047041893 -0.30429643392562866
490.0 -0.041616834700107574 -0.1452556699514389
491.0 -0.09859255701303482 1.498645544052124
492.0 -0.11786530166864395 2.242678165435791
493.0 0.16992808878421783 1.4135565757751465
494.0 0.07141078263521194 0.7280264496803284
495.0 -0.13857421278953552 0.2429739534854889
496.0 0.17992770671844482 2.3363196849823
497.0 0.061467647552490234 3.485506534576416
498.0 0.1625801920890808 1.1620668172836304
499.0 0.12593355774879456 2.1272356510162354
500.0 -0.16579119861125946 1.4120444059371948
501.0 -0.11202839016914368 1.906605839729309
502.0 0.14946655929088593 -0.3974561393260956
503.0 0.12208191305398941 0.414236456155777
504.0 -0.004172441549599171 1.4745633602142334
505.0 0.02347337268292904 2.454989194869995
506.0 0.2555409073829651 0.018238933756947517
507.0 -0.11830634623765945 -1.439958930015564
508.0 0.10942742973566055 0.4020826816558838
509.0 -0.04043055698275566 2.2121567726135254
510.0 -0.043528247624635696 -0.9006747007369995
511.0 0.21976338326931 -0.4123038649559021
512.0 0.16509130597114563 1.1871023178100586
513.0 0.16270998120307922 0.8608344793319702
514.0 0.2611038386821747 1.7133598327636719
515.0 0.004208858590573072 -0.4744721055030823
516.0 0.13639870285987854 0.6100257039070129
517.0 -0.06204522028565407 2.434222459793091
518.0 0.06484141945838928 -0.431475430727005
519.0 -0.026020441204309464 2.772294759750366
520.0 0.019407382234930992 -0.28090038895606995
521.0 0.1190396100282669 2.0192577838897705
522.0 -0.16363590955734253 0.5524497628211975
523.0 0.41848570108413696 -0.3738899230957031
524.0 -0.20119521021842957 0.4037211537361145
525.0 -0.24282942712306976 1.6539150476455688
526.0 0.23163048923015594 0.9917752146720886
527.0 0.15834087133407593 2.342163324356079
528.0 0.12483230978250504 2.7228879928588867
529.0 0.1256774663925171 -0.4196367859840393
530.0 -0.0024409655015915632 -0.5075230002403259
531.0 -0.17944246530532837 -0.5657525062561035
532.0 0.015169341117143631 -0.07903531193733215
533.0 -0.13542389869689941 2.3250575065612793
534.0 0.19503241777420044 1.6724343299865723
535.0 -0.02940298430621624 0.3459669053554535
536.0 -0.16509093344211578 0.9866768717765808
537.0 -0.06426863372325897 2.685166597366333
538.0 0.0825948417186737 3.2896130084991455
539.0 -0.11273633688688278 1.3112611770629883
540.0 -0.1644354909658432 -2.1911373138427734
541.0 0.048746056854724884 1.3567445278167725
542.0 0.04900195077061653 2.1216976642608643
543.0 -0.10137997567653656 1.2695587873458862
544.0 -0.09419898688793182 1.871817946434021
545.0 0.0464186854660511 1.428478479385376
546.0 -0.2896081507205963 -0.48157450556755066
547.0 -0.2814840078353882 -0.06348612159490585
548.0 -0.14368008077144623 0.6146173477172852
549.0 -0.04268064722418785 2.2784976959228516
550.0 0.06219031661748886 0.08093912154436111
551.0 0.2950800657272339 1.5470831394195557
552.0 0.171540766954422 1.3644311428070068
553.0 -0.03197883814573288 2.9034366607666016
554.0 -0.003794351825490594 0.9499842524528503
555.0 -0.20049695670604706 -1.1057101488113403
556.0 -0.003693694481626153 1.7762445211410522
557.0 -0.057722773402929306 3.5656661987304688
558.0 0.0645526871085167 1.8548600673675537
559.0 -0.16543719172477722 0.05480609089136124
560.0 0.10387831926345825 -0.2983350455760956
561.0 0.3065568208694458 -0.14356260001659393
562.0 -0.021742966026067734 3.4039742946624756
563.0 0.08035142719745636 0.6072070598602295
564.0 0.13803790509700775 0.2048279345035553
565.0 -0.08023496717214584 0.809876024723053
566.0 0.044827647507190704 0.6197115182876587
567.0 0.0025276527740061283 2.88118052482605
568.0 0.019544415175914764 -0.21737298369407654
569.0 -0.15459273755550385 2.41677188873291
570.0 0.004911273717880249 1.1465104818344116
571.0 0.09960892051458359 2.4484317302703857
572.0 0.29023799300193787 2.8991427421569824
573.0 0.19186347723007202 1.1017571687698364
574.0 0.43064582347869873 0.6219236850738525
575.0 -0.15346015989780426 1.0794146060943604
576.0 0.17447349429130554 0.8862751722335815
577.0 0.03667779639363289 -0.9883597493171692
578.0 0.43797001242637634 2.862976551055908
579.0 -0.16165021061897278 1.294942021369934
580.0 -0.16793490946292877 -0.3957190215587616
581.0 -0.11986904591321945 -1.4810279607772827
582.0 -0.42476963996887207 -1.7931190729141235
583.0 -0.10514146834611893 1.9245765209197998
584.0 -0.1518169790506363 0.2572269141674042
585.0 0.030088335275650024 0.4541192054748535
586.0 0.06836079806089401 1.585785150527954
587.0 0.37524378299713135 0.38074222207069397
588.0 0.19009441137313843 1.6558293104171753
589.0 -0.11537106335163116 1.1143168210983276
590.0 -0.1796732395887375 0.8990445137023926
591.0 0.09839355200529099 -0.8873004913330078
592.0 -0.2640368938446045 0.01632237248122692
593.0 0.3663015067577362 1.7230424880981445
594.0 0.23589780926704407 0.18157382309436798
595.0 -0.0938253179192543 2.446443557739258
596.0 -0.34261706471443176 3.8156816959381104
597.0 0.2707843482494354 1.787662386894226
598.0 -0.02289808727800846 2.791398286819458
599.0 0.24757316708564758 1.864872694015503
600.0 -0.31887561082839966 0.35888558626174927
601.0 -0.1198650524020195 1.2401820421218872
602.0 0.0010587177239358425 3.415985107421875
603.0 0.009406120516359806 0.37173551321029663
604.0 -0.09000306576490402 -0.24719275534152985
605.0 0.1245800331234932 -0.3610333204269409
606.0 -0.21351401507854462 0.7389647364616394
607.0 -0.028465798124670982 -0.2041665017604828
608.0 0.024069249629974365 3.0088233947753906
609.0 0.10289791226387024 1.2596278190612793
610.0 0.14233314990997314 2.166071653366089
611.0 -0.2249182164669037 0.6416015028953552
612.0 -0.3068126142024994 -0.36823663115501404
613.0 0.25554561614990234 -0.5712727308273315
614.0 0.06647307425737381 -0.08959008753299713
615.0 -0.1496870070695877 1.4170305728912354
616.0 0.3102407157421112 1.6238595247268677
617.0 0.023145269602537155 1.7238352298736572
618.0 0.23586980998516083 -0.7864072322845459
619.0 0.013514089398086071 0.9995089769363403
620.0 0.4121600091457367 -0.23127420246601105
621.0 0.351078599691391 1.4817591905593872
622.0 -0.04978236183524132 1.574892520904541
623.0 0.19432468712329865 -0.40660765767097473
624.0 0.1290857046842575 2.161635637283325
625.0 0.2737368643283844 3.8065874576568604
626.0 -0.19297412037849426 2.001802921295166
627.0 0.13722088932991028 0.8045991659164429
628.0 0.21169552206993103 0.6201451420783997
629.0 -0.35173726081848145 0.749123215675354
630.0 -0.2366410344839096 0.08711938560009003
631.0 -0.4078357517719269 1.3028779029846191
632.0 -0.05387064442038536 -0.36615511775016785
633.0 0.14351919293403625 -1.2676373720169067
634.0 0.3004821836948395 1.2635220289230347
635.0 0.014829754829406738 1.0254796743392944
636.0 0.3257339298725128 0.3145959675312042
637.0 -0.2760094404220581 -0.5392359495162964
638.0 -0.3406656086444855 1.347692847251892
639.0 -0.011098637245595455 -0.18821004033088684
640.0 0.07682401686906815 0.8332667946815491
641.0 -0.006527995225042105 3.1179661750793457
642.0 -0.41347745060920715 1.7814277410507202
643.0 -0.017813000828027725 -0.6429591774940491
644.0 -0.2608828544616699 -0.5298218727111816
645.0 0.13394556939601898 1.1821829080581665
646.0 0.07333073765039444 -0.6503848433494568
647.0 -0.18796484172344208 -1.4020705223083496
648.0 -0.10276224464178085 1.6388463973999023
649.0 -0.21183153986930847 1.3851228952407837
650.0 -0.012524627149105072 1.5407179594039917
651.0 0.19103968143463135 1.315642237663269
652.0 -0.19713395833969116 0.9216271638870239
653.0 0.10082057863473892 0.20537374913692474
654.0 -0.10604022443294525 1.6193619966506958
655.0 -0.15856324136257172 2.835860252380371
656.0 -0.021394718438386917 0.3985251784324646
657.0 -0.2070370763540268 -0.22488825023174286
658.0 -0.11071845144033432 -0.36214330792427063
659.0 -0.23956413567066193 -0.040076278150081635
660.0 0.3929564952850342 1.2431182861328125
661.0 0.007064200472086668 -1.5675530433654785
662.0 -0.13993358612060547 1.5270044803619385
663.0 0.042807526886463165 1.7726956605911255
664.0 -0.0224540363997221 -1.1576939821243286
665.0 -0.044182319194078445 -0.17501652240753174
666.0 0.12284497171640396 1.0956171751022339
667.0 0.1515132039785385 0.8278363347053528
668.0 -0.1060885488986969 1.6235649585723877
669.0 -0.11515193432569504 0.8306357860565186
670.0 -0.054998598992824554 2.517723321914673
671.0 -0.4603724777698517 0.6145967245101929
672.0 -0.303026407957077 -0.17963957786560059
673.0 0.273386687040329 -0.27613022923469543
674.0 0.3290053904056549 1.8825621604919434
675.0 -0.049795329570770264 1.0355453491210938
676.0 0.11532329767942429 1.760459065437317
677.0 0.06226196885108948 1.73574697971344
678.0 0.6157881021499634 -1.4238197803497314
679.0 0.22392697632312775 -0.3680991232395172
680.0 -0.025571495294570923 -0.22475004196166992
681.0 -0.19109603762626648 0.020722974091768265
682.0 -0.3212771713733673 0.49557361006736755
683.0 0.04070483520627022 2.198979616165161
684.0 -0.15125800669193268 2.438178777694702
685.0 -0.2844385802745819 0.6485310196876526
686.0 -0.12930238246917725 0.698462963104248
687.0 -0.21629737317562103 0.15347953140735626
688.0 0.3374405801296234 1.1070252656936646
689.0 0.1763402372598648 1.2430250644683838
690.0 -0.0015822164714336395 1.9677706956863403
691.0 0.2960011661052704 1.958126425743103
692.0 0.015486031770706177 -1.762541651725769
693.0 -0.17224444448947906 0.8169460892677307
694.0 0.30463725328445435 2.6609201431274414
695.0 0.10779447108507156 0.4742620885372162
696.0 -0.20743674039840698 2.3670902252197266
697.0 -0.03805521875619888 0.6322578191757202
698.0 -0.1751111000776291 1.209908127784729
699.0 -0.276547372341156 -0.36426883935928345
700.0 0.18524812161922455 -0.31909826397895813
701.0 0.3818959593772888 1.8705898523330688
702.0 -0.2797008454799652 2.0581820011138916
703.0 0.11260654777288437 1.031714677810669
704.0 -0.1301157921552658 -0.47302907705307007
705.0 -0.09741231799125671 1.0525654554367065
706.0 -0.11846599727869034 2.5086820125579834
707.0 -0.17278534173965454 3.091439723968506
708.0 0.009717174805700779 0.6199504733085632
709.0 -0.16617713868618011 -0.9918414354324341
710.0 0.0541042760014534 2.0084362030029297
711.0 -0.010034680366516113 0.6688442826271057
712.0 -0.047776635736227036 2.1316487789154053
713.0 -0.18149973452091217 1.3372867107391357
714.0 -0.11534123122692108 -0.06013292819261551
715.0 0.1510913074016571 1.06989324092865
716.0 0.10019653290510178 2.5700061321258545
717.0 -0.19549791514873505 0.8210152387619019
718.0 0.019879618659615517 -0.24176619946956635
719.0 0.1502906084060669 -0.9063730239868164
720.0 -0.3338678479194641 0.07340237498283386
721.0 0.10868529230356216 0.5078364610671997
722.0 -0.1325114667415619 1.9839990139007568
723.0 0.11413304507732391 -0.34501913189888
724.0 -0.1526384800672531 2.864502191543579
725.0 -0.36096304655075073 -0.604582667350769
726.0 -0.32549506425857544 3.797783374786377
727.0 0.009630431421101093 3.070622205734253
728.0 0.05195797234773636 1.1693994998931885
729.0 -0.1808498203754425 -0.9772322177886963
730.0 0.1277320235967636 0.9334911108016968
731.0 -0.3322904407978058 0.5357908606529236
732.0 -0.013202358037233353 -0.5291446447372437
733.0 -0.24218960106372833 1.349211573600769
734.0 -0.13035355508327484 0.011628244072198868
735.0 0.009493432939052582 0.14211298525333405
736.0 -0.17206893861293793 0.7555856108665466
737.0 -0.07689734548330307 0.310109406709671
738.0 0.20127235352993011 3.493788003921509
739.0 -0.11536454409360886 0.35714244842529297
740.0 0.1671522855758667 1.529057264328003
741.0 -0.225927472114563 1.1746269464492798
742.0 0.10597476363182068 1.4233002662658691
743.0 0.288327693939209 1.5149060487747192
744.0 -0.49431490898132324 2.057633876800537
745.0 -0.15936502814292908 1.3197352886199951
746.0 0.11542848497629166 1.269874930381775
747.0 -0.04059498384594917 1.0701724290847778
748.0 0.07424329966306686 0.8338986039161682
749.0 -0.12078287452459335 -0.09415745735168457
750.0 0.017332151532173157 0.9269579648971558
751.0 -0.03112122043967247 1.2895208597183228
752.0 0.23357068002223969 1.4825974702835083
753.0 0.050898462533950806 1.2163417339324951
754.0 0.06753486394882202 0.7204539775848389
755.0 -0.08236103504896164 0.9315041303634644
756.0 -0.09750685095787048 0.33562421798706055
757.0 -0.08649720996618271 1.375868797302246
758.0 0.078904889523983 0.7346461415290833
759.0 -0.08418239653110504 1.2166731357574463
760.0 0.05796950310468674 2.2009637355804443
761.0 0.4150947332382202 0.1487693041563034
762.0 0.17423954606056213 1.7160344123840332
763.0 -0.06519006937742233 1.039852261543274
764.0 0.24025745689868927 3.4254322052001953
765.0 -0.0816003680229187 0.7404395937919617
766.0 -0.4076101779937744 1.8341975212097168
767.0 -0.2016024887561798 1.018424153327942
768.0 -0.3741435706615448 -0.6659654378890991
769.0 -0.07028785347938538 0.37517309188842773
770.0 0.003698555054143071 2.056565284729004
771.0 0.3353023827075958 0.4807666540145874
772.0 0.06540042161941528 -1.6643075942993164
773.0 -0.04380512237548828 0.9623163938522339
774.0 0.16589613258838654 -0.3108035624027252
775.0 -0.4422120153903961 1.1581813097000122
776.0 0.04713800176978111 2.8613765239715576
777.0 0.15418817102909088 1.9233487844467163
778.0 -0.29570209980010986 2.843986988067627
779.0 0.22876600921154022 0.32618558406829834
780.0 0.06771451234817505 0.8282003998756409
781.0 -0.08304231613874435 -0.25332343578338623
782.0 0.1265716850757599 0.179147869348526
783.0 0.4541539251804352 -0.1122618019580841
784.0 0.03638862818479538 -0.5680675506591797
785.0 0.04965953156352043 2.6390278339385986
786.0 -0.09185672551393509 -1.510352373123169
787.0 -0.169953390955925 2.6441667079925537
788.0 0.16608268022537231 2.4952707290649414
789.0 -0.1712011992931366 1.5997512340545654
790.0 0.014328843913972378 -0.33740872144699097
791.0 -0.09551585465669632 -0.8986101150512695
792.0 0.0958116352558136 0.3419155776500702
793.0 0.06674812734127045 1.750144600868225
794.0 0.20752373337745667 1.003676414489746
795.0 -0.10198749601840973 -0.2521993815898895
796.0 -0.05395916849374771 2.3778457641601562
797.0 -0.19573688507080078 3.0212600231170654
798.0 -0.08884275704622269 0.7280809879302979
799.0 0.0754760280251503 1.1312042474746704
800.0 0.151413694024086 -0.8106184005737305
801.0 -0.18441705405712128 0.5027359127998352
802.0 0.17393723130226135 1.6125279664993286
803.0 0.2711436450481415 1.4258278608322144
804.0 0.08270309865474701 0.39079856872558594
805.0 0.37537533044815063 0.6709077954292297
806.0 -0.15474164485931396 0.46334710717201233
807.0 -0.2489147037267685 0.6658423542976379
808.0 -0.35572779178619385 1.507881760597229
809.0 0.29922518134117126 -1.3610445261001587
810.0 0.13088947534561157 0.9107806086540222
811.0 -0.011100548319518566 1.4199706315994263
812.0 0.05601014941930771 0.3154183626174927
813.0 -0.22508133947849274 0.4248003363609314
814.0 0.48916688561439514 0.4595266580581665
815.0 0.025860777124762535 0.42514002323150635
816.0 0.02189553901553154 1.0070605278015137
817.0 0.1451699435710907 1.1548032760620117
818.0 0.09621850401163101 -1.520617127418518
